,census_tract,code_simple,score
576,14500.0,21.0,35.4662477755
577,14803.0,21.0,36.1196553937
578,14806.0,21.0,25.4914215108
579,15000.0,21.0,26.1923956367
580,15501.0,21.0,51.7828438568
581,16502.0,21.0,19.4047431291
582,17006.0,21.0,58.8609383407
583,17014.0,21.0,85.2714041529
584,17015.0,21.0,53.6202439298
585,17018.0,21.0,38.5016292871
586,17019.0,21.0,72.5476582978
587,17020.0,21.0,49.5929295856
588,17022.0,21.0,66.2019325649
589,17029.0,21.0,35.9552776216
590,17030.0,21.0,39.1826456818
591,17031.0,21.0,35.1825525291
592,17032.0,21.0,55.5193790855
593,17033.0,21.0,55.3513109542
594,17034.0,21.0,39.4044825039
595,17035.0,21.0,22.4620394839
596,17036.0,21.0,51.0233046596
597,17037.0,21.0,37.6321610185
598,17039.0,21.0,47.4422086067
599,17042.0,21.0,38.9372457025
600,17043.0,21.0,51.5460105606
601,17044.0,21.0,39.199915843
602,17045.0,21.0,32.9668519549
603,17046.0,21.0,58.438058938
604,17047.0,21.0,57.98756591
605,17050.0,21.0,37.1932707031
606,17051.0,21.0,52.1510073109
607,17052.0,21.0,51.3218128044
608,17054.0,21.0,61.8760838735
609,17055.0,21.0,51.6819330023
610,17056.0,21.0,47.1764942793
611,17403.0,21.0,57.7770511473
612,18802.0,21.0,61.2019333214
613,19103.0,21.0,35.4849136229
614,19905.0,21.0,43.446348141
615,20017.0,21.0,21.517103391
616,20404.0,21.0,32.3227633519
617,20706.0,21.0,49.3303914921
618,20707.0,21.0,13.5192394068
619,20709.0,21.0,41.8409834455
620,20710.0,21.0,64.1726459279
621,21100.0,21.0,31.5821424824
622,21302.0,21.0,6.8619565272
623,21400.0,21.0,33.5963359641
624,21500.0,21.0,45.9554736978
625,21800.0,21.0,65.2211412872
626,100.0,22.0,75.1990452361
627,201.0,22.0,67.7899767502
628,202.0,22.0,58.5827901586
629,300.0,22.0,55.6130899385
630,400.0,22.0,59.353233123
631,500.0,22.0,54.6194442779
632,600.0,22.0,54.1842808922
633,700.0,22.0,56.3498204659
634,800.0,22.0,35.5099727384
635,900.0,22.0,43.3185032725
636,1000.0,22.0,54.636959585
637,1100.0,22.0,53.5731894974
638,1200.0,22.0,40.3240126641
639,1300.0,22.0,46.2438510124
640,1400.0,22.0,51.8456036072
641,1500.0,22.0,44.1076356917
642,1600.0,22.0,22.9625489191
643,1700.0,22.0,50.2712792862
644,1800.0,22.0,49.1309787179
645,1900.0,22.0,60.8667685272
646,2001.0,22.0,73.5667122713
647,2002.0,22.0,59.4898392458
648,2100.0,22.0,47.6504033598
649,2201.0,22.0,7.94594557575
650,2202.0,22.0,8.26998500488
651,2301.0,22.0,14.542696238
652,2302.0,22.0,8.73917124436
653,2401.0,22.0,21.9992835037
654,2402.0,22.0,12.4840761014
655,2501.0,22.0,13.9467796905
656,2502.0,22.0,29.8345232799
657,2601.0,22.0,14.0684470047
658,2602.0,22.0,14.3001446644
659,2702.0,22.0,42.4471498606
660,2703.0,22.0,43.7175022877
661,2705.0,22.0,44.9418033381
662,2707.0,22.0,11.8865967721
663,2708.0,22.0,11.3289419624
664,2709.0,22.0,7.49437796062
665,2710.0,22.0,13.0971731819
666,2711.0,22.0,21.1164783744
667,2712.0,22.0,34.3727751309
668,2801.0,22.0,5.42155207404
669,2803.0,22.0,43.6353770121
670,2804.0,22.0,27.1964626893
671,2902.0,22.0,49.1675440197
672,2903.0,22.0,49.2230746577
673,2904.0,22.0,17.2108967258
674,2905.0,22.0,30.2593162205
675,3001.0,22.0,28.6318112514
676,3003.0,22.0,53.9405599617
677,3004.0,22.0,15.3417111594
678,3101.0,22.0,34.7975699013
679,3103.0,22.0,42.3362283177
680,3105.0,22.0,38.922635496
681,3107.0,22.0,45.0002154
682,3109.0,22.0,53.6295898595
683,3111.0,22.0,8.31595893733
684,3112.0,22.0,33.7316556673
685,3113.0,22.0,49.2231859263
686,3114.0,22.0,42.8849803118
687,3115.0,22.0,15.1984919576
688,3201.0,22.0,20.1100785655
689,3202.0,22.0,31.3738237257
690,3208.0,22.0,31.6961343374
691,3209.0,22.0,29.4197012614
692,3211.0,22.0,43.1060346938
693,3212.0,22.0,57.1375190238
694,3213.0,22.0,56.6922654317
695,3214.0,22.0,30.9265982136
696,3301.0,22.0,14.9675483941
697,3303.0,22.0,11.7831725978
698,3304.0,22.0,9.16714529359
699,3305.0,22.0,5.2746732449
700,3401.0,22.0,41.7136024036
701,3403.0,22.0,13.0196992451
702,3404.0,22.0,12.4585386804
703,3501.0,22.0,13.8302022742
704,3502.0,22.0,9.45868673319
705,3601.0,22.0,12.2545315047
706,3602.0,22.0,16.3484619804
707,3603.0,22.0,21.7697794887
708,3800.0,22.0,0.0
709,3901.0,22.0,7.8052377785
710,3902.0,22.0,16.8705116233
711,4000.0,22.0,10.8520517227
712,4100.0,22.0,34.4544378746
713,4200.0,22.0,57.4080684244
714,4300.0,22.0,49.1660551019
715,4400.0,22.0,56.3046780646
716,4501.0,22.0,39.4621344911
717,4600.0,22.0,41.5485455768
718,4700.0,22.0,20.0335194924
719,4800.0,22.0,32.8408719711
720,4900.0,22.0,22.7225480446
721,5000.0,22.0,8.70135530687
722,5100.0,22.0,4.41452545996
723,5200.0,22.0,7.50527054361
724,5300.0,22.0,45.4362155862
725,5400.0,22.0,31.1409196663
726,5500.0,22.0,0.382168305429
727,5600.0,22.0,42.4125637658
728,5700.0,22.0,43.6168675075
729,5800.0,22.0,44.7893381749
730,5900.0,22.0,62.8593684002
731,6000.0,22.0,69.4675225904
732,6100.0,22.0,42.7610632131
733,6200.0,22.0,40.6476493704
734,6300.0,22.0,0.00777340311092
735,6500.0,22.0,68.8849667243
736,6600.0,22.0,2.75125509906
737,6801.0,22.0,36.6400099012
738,6802.0,22.0,44.7467047569
739,6900.0,22.0,62.0273638001
740,7002.0,22.0,72.2473182912
741,7100.0,22.0,78.6349771103
742,7200.0,22.0,46.2991009199
743,7301.0,22.0,56.5809914541
744,7302.0,22.0,64.6343623917
745,7400.0,22.0,45.2169641929
746,7501.0,22.0,47.5107292786
747,7502.0,22.0,57.2975679463
748,7600.0,22.0,37.618550029
749,7701.0,22.0,29.9671437429
750,7702.0,22.0,37.1500573817
751,7800.0,22.0,28.0977113574
752,7903.0,22.0,44.9942540331
753,7905.0,22.0,27.4924303297
754,7907.0,22.0,29.1147967448
755,7908.0,22.0,35.122847955
756,7910.0,22.0,43.0999655922
757,8002.0,22.0,48.9429347009
758,8003.0,22.0,51.0142825718
759,8006.0,22.0,47.2677284893
760,8101.0,22.0,49.039699903
761,8102.0,22.0,34.4806014807
762,8200.0,22.0,54.2447655348
763,8301.0,22.0,58.6301388002
764,8303.0,22.0,57.0404852352
765,8305.0,22.0,0.959684332342
766,8306.0,22.0,59.4756729992
767,8307.0,22.0,55.6209715766
768,8310.0,22.0,60.8528277937
769,8311.0,22.0,49.0266329574
770,8312.0,22.0,49.2948392315
771,8313.0,22.0,58.558564386
772,8324.0,22.0,60.1685088845
773,8327.0,22.0,52.3594142441
774,8328.0,22.0,17.189229727
775,8329.0,22.0,64.7281248064
776,8330.0,22.0,44.4777764818
777,8331.0,22.0,53.5297012984
